name,category,address,hours,rating,avg_bill,middle_coffee_cup
Beans & Water,Кофейня,"Санкт - Петербург , ​ Белы Куна , 34",пн - пт 8.00 – 20.00,,,
Beans & Water,Кофейня,"Санкт - Петербург , ​ Комиссара Смирнова , 7","пн - пт 8.00 – 20.00 , сб 9.00 – 20.00",,,
Beans & Water,Кофейня,"Санкт - Петербург , ​ просп.Просвещения , 30 , корп.1",пн - вс 8.00 – 20.00,,,
Bearded Glass,Кофейня,"Санкт - Петербург , Кондратьевский просп., 51 , корп.4",пн - вс 10.00 – 20.00,,,
Beat Bar,Бар,"Санкт - Петербург , 3 - я Советская , 34",пн - вс 13.00 – 23.00,,700 – 1700 рублей средний чек,
Beauty Bar & Kitchen,Ресторан,"Санкт - Петербург , Лахтинская , 9",пн - вс 10.00 – 1.00,,700 – 1700 рублей средний чек,
Beef Bar Vosem,Ресторан,"Санкт - Петербург , пл.Александра Невского , 2 , гостиница « Москва », 8 этаж",круглосуточно,,700 – 1700 рублей средний чек,
Beef by Stroganoff,Ресторан,"Санкт - Петербург , аэропорт Пулково , терминал внутренних авиалиний",круглосуточно,,700 – 1700 рублей средний чек,
Beefzavod,Ресторан,"Санкт - Петербург , Аптекарский просп., 2",пн - вс 12.00 – 23.00,,Больше 3000 рублей средний чек,
Beer Brothers,Бар,"Санкт - Петербург , Екатерининский просп., 2",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Beerburger,Ресторан,"Санкт - Петербург , Большой просп.П.С., 3","пн - чт , вс 11.00 – 23.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Beer & Burger Bistro,Ресторан,"Санкт - Петербург , Разъезжая , 40",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Beer & Cakes,Бар,"Санкт - Петербург , Краснодонская , 4","пн - чт , вс 18.00 – 0.00 , пт - сб 18.00 – 2.00",,700 – 1700 рублей средний чек,
Beergarden,"бар, паб","Санкт - Петербург , Академика Крылова , 4",круглосуточно,,700 – 1700 рублей средний чек,
Beer Hall,Гастропаб,"Санкт - Петербург , Оптиков , 34 , корп.1","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 3.00",,700 – 1700 рублей средний чек,
Beer Head,Бар,"Санкт - Петербург , Нахимова , 20","пн - чт , вс 14.00 – 1.00 , пт - сб 14.00 – 2.00",,,
Beer House,"бар, паб","Санкт - Петербург , Варшавская , 23 , корп.3",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Гражданский просп., 36",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Коломяжский просп., 15 , корп.2 , ТЦ « Купеческий двор »",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , б - р Новаторов , 11",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Бронницкая , 4",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Чайковского , 38",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Савушкина , 143",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Ленсовета , 90",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , просп.Пятилеток , 2 , ТК « Торговый двор »",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Московский просп., 216",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Марата , 2",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Невский просп., 62",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , наб.канала Грибооедова , 22",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Всеволожский р - н , Мурино , б - р Менделеева , 11 , корп.2",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Невский просп., 20",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House,"бар, паб","Санкт - Петербург , Невский просп., 124",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House Staff,"бар, паб","Санкт - Петербург , Некрасова , 25",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House Staff,"бар, паб","Санкт - Петербург , Комендантский просп., 30 , корп.1",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer House Staff,"бар, паб","Санкт - Петербург , Английский просп., 39",пн - вс 12.00 – 6.00,,700 – 1700 рублей средний чек,
Beer & Ko,Бар,"Санкт - Петербург , Московский просп., 153",пн - вс 10.00 – 22.00,,,
Beer Studia,"бар, паб","Санкт - Петербург , просп.Непокоренных , 16 , корп.1","пн - чт , вс 12.00 – 1.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Beer Studia,"бар, паб","Санкт - Петербург , Рыбацкий просп., 39","пн - чт , вс 14.00 – 1.00 , пт - сб 14.00 – 2.00",,700 – 1700 рублей средний чек,
Beer & Tapas by Stroganoff,Ресторан,"Санкт - Петербург , аэропорт Пулково , терминал внутренних авиалиний",круглосуточно,,700 – 1700 рублей средний чек,
Begemot 3.0,Бар,"Санкт - Петербург , Садовая , 12","ср - чт 18.00 – 2.00 , пт - сб 18.00 – 5.00",,1700 – 3000 рублей средний чек,
Bel canto,Банкетный зал,"Санкт - Петербург , Измайловский просп., 9 / 2",по предварительной договоренности,,,
Bella rosso,Кафе,"Санкт - Петербург , просп.Энергетиков , 26",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Bellevue,Ресторан,"Санкт - Петербург , наб.реки Мойки , 22 , гостиница « Гранд - отель Мойка 22 », 9 этаж",пн - вс 15.00 – 23.00,,Больше 3000 рублей средний чек,
Bellini,Банкетный зал,"Санкт - Петербург , Университетская наб., 13",по предварительной договоренности,,,
Be Local Bar,Бар,"Санкт - Петербург , Большой просп.В.О., 44",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Bender ' s Family,Ресторан,"Санкт - Петербург , пер.Мучной , 5","пн - чт , вс 17.00 – 2.00 , пт - сб 17.00 – 5.00",,,
Benedict.Breakfast & Wine,Ресторан,"Санкт - Петербург , Ропшинская , 1 / 32",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Bengel,Пекарня,"Санкт - Петербург , Измайловский просп., 4 , БЦ « Измайловский »","пн - пт 8.00 – 21.00 , сб - вс 10.00 – 21.00",,,
Bengel,Пекарня,"Санкт - Петербург , Владимирский просп., 7","пн - пт 8.00 – 21.00 , сб - вс 10.00 – 21.00",,,
Bengel,Пекарня,"Санкт - Петербург , Красное Село , просп.Ленина , 73","пн - пт 9.00 – 20.00 , сб - вс 10.00 – 20.00",,,
Bengel,Пекарня,"Санкт - Петербург , Брантовская дорога , 3 , ТРЦ « Охта - молл », 1 этаж",пн - вс 10.00 – 22.00,,,
Bento,Ресторан,"Санкт - Петербург , Коломяжский просп., 17 , корп.1 , ТРК « Сити - молл », 4 этаж",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Berloga,Ресторан,"Санкт - Петербург , Куйбышева , 8",пн - вс 12.00 – 2.00,,,
Beshamel,Банкетный зал,"Санкт - Петербург , Большеохтинский просп., 4 , гостиница « Охтинская »",по предварительной договоренности,,,
Bestie,Ресторан,"Санкт - Петербург , наб.Макарова , 60 , лофт - квартал Docklands",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Betulla,Ресторан,"Санкт - Петербург , 9 - я Советская , 1",пн - вс 13.00 – 23.30,,700 – 1700 рублей средний чек,
Bica,Кондитерская,"Санкт - Петербург , Гражданская , 13 – 15 , арт - кластер « Бертгольд - центр »","пн - чт 12.00 – 20.00 , пт - вс 12.00 – 21.00",,До 700 рублей средний чек,
Bier König,"бар, паб","Санкт - Петербург , Гороховая , 40","пн - чт , вс 12.00 – 1.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Bier König,"бар, паб","Санкт - Петербург , Невский просп., 170","пн - чт , вс 7.30 – 1.00 , пт - сб 7.30 – 2.00",,700 – 1700 рублей средний чек,
Bier König,"бар, паб","Санкт - Петербург , просп.Энгельса , 154 , ТРК « Гранд - каньон »","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 2.00",,700 – 1700 рублей средний чек,
