name,category,address,hours,rating,avg_bill,middle_coffee_cup
Тяп - ляп Production,Фастфуд,"Новосибирск , Бердский туп., 91а","пн - пт 9.00 – 22.00 , сб - вс 12.00 – 21.00",,До 700 рублей средний чек,
У Андреича,Столовая,"Новосибирск , Большевистская , 131",пн - пт 9.00 – 16.00,,До 700 рублей средний чек,
У Беллуччи круче,Ресторан,"Новосибирск , Ленина , 3 , гостиница « Центральная »",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
У Ванюши,Кафе,"Новосибирск , с.Раздольное , Придорожная , 10",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
Увертюра,Кафе,"Новосибирск , Орджоникидзе , 31 , Novosibirsk Marriott Hotel",круглосуточно,,700 – 1700 рублей средний чек,
Уголок Святого Патрика,Паб,"Новосибирск , Советская , 35 , 1 этаж",пн - вс 12.00 – 2.00,,700 – 1700 рублей средний чек,
У дороги,Кафе,"Новосибирск , Петухова , 79б",пн - вс 10.00 – 5.00,,До 700 рублей средний чек,
Узген,Кафе,"Новосибирск , Мичурина , 23",пн - вс 8.00 – 21.00,,До 700 рублей средний чек,
У Иван Ивановича,Бар,"Новосибирск , Тогучин , Бригадная , 30",пт - сб 5.00 – 3.00,,До 700 рублей средний чек,
У камина,Кафе,"Новосибирск , пос.Верх - Тула , Советская , 6",пн - вс 8.00 – 17.00,,До 700 рублей средний чек,
У колеса обозрения,Ресторан,"Новосибирск , Планетная , 53 , корп.3",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
У Кутузова,Ресторан,"Новосибирск , Бориса Богаткова , 268 / 1",пн - вс 12.00 – 0.00,,До 700 рублей средний чек,
Улыбка,Кафе,"Новосибирск , Толмачевское ш., 27",пн - пт 9.00 – 18.00,,До 700 рублей средний чек,
У Оксаны,Столовая,"Новосибирск , Мошковский р - н , дер.Вороново , Школьная , 6б",пн - пт 8.00 – 20.00,,До 700 рублей средний чек,
У Петровича,Кафе,"Новосибирск , Омский тракт , 1 , мотель « У Петровича »",круглосуточно,,До 700 рублей средний чек,
У Петровича,Кафе,"Новосибирск , ​ Большевистская , 131 , корп.2",вт - сб 10.00 – 19.00,,До 700 рублей средний чек,
Усадьба,Банкетный зал,"Новосибирск , Александра Невского , 30 , гостиница « Усадьба »",по предварительной договоренности,,,
У Тимура,Ресторан,"Новосибирск , пос.Кольцово , просп.Академика Сандахчиева , 14",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Утровечера,Кофейня,"Новосибирск , Ленина , 7 , кинотеатр « Победа »",пн - вс 10.00 – 19.00,,До 700 рублей средний чек,
У Фомича,Кафе,"Новосибирск , Тайгинская , 2",пн - пт 11.00 – 16.00,,До 700 рублей средний чек,
Уют,Кафе,"Новосибирск , Первомайская , 164а",пн - вс 9.00 – 19.00,,До 700 рублей средний чек,
Фаcоль,Караоке,"Новосибирск , Немировича - Данченко , 142 , ТРК « Горский »",пт - сб 19.00 – 6.00,,700 – 1700 рублей средний чек,
Фабрика бургеров,Ресторан,"Новосибирск , Гоголя , 33 / 1",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Фаворит,Кафе,"Новосибирск , Мичурина , 12 , ТК « Центральный рынок »",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
Фергана,Кафе,"Новосибирск , ​ Богдана Хмельницкого , 86 / 1",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Фигаро,Кафе,"Новосибирск , Красный просп., 72в",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Фламинго,Кафе,"Новосибирск , просп.Карла Маркса , 30 / 1 , БЦ « Горский »","пн - чт 8.30 – 20.00 , пт 8.30 – 23.00 , сб - вс 12.00 – 23.00",,700 – 1700 рублей средний чек,
Флора,Кафе,"Новосибирск , Новосибирская , 2 , корп.2","пн - чт 8.00 – 1.00 , пт - вс 8.00 – 4.00",,До 700 рублей средний чек,
Форне,Кондитерская,"Новосибирск , Вокзальная магистраль , 16","пн - пт 8.30 – 21.00 , сб - вс 9.00 – 21.00",,,
Форне,Кондитерская,"Новосибирск , Кубовая , 103 / 2",пн - вс 9.00 – 22.00,,,
Форне,Кондитерская,"Новосибирск , Учительская , 20",пн - вс 9.00 – 21.00,,,
Форне,Кондитерская,"Новосибирск , Кирова , 46 / 2",пн - вс 8.00 – 21.00,,,
Форне,Кондитерская,"Новосибирск , Новосибирская , 19а",пн - вс 9.00 – 21.00,,,
Форне,Кондитерская,"Новосибирск , Богдана Хмельницкого , 39",пн - вс 9.00 – 21.00,,,
Форне,Кондитерская,"Новосибирск , Забалуева , 49 / 1 , ТЦ « Заря »",пн - вс 9.00 – 22.00,,,
Форне,Кондитерская,"Новосибирск , Татьяны Снежиной , 40",пн - вс 9.00 – 22.00,,,
Фортуна,Кафе,"Новосибирск , пос.Тулинский , Тимирязева , 7б","пн - пт 10.00 – 16.00 , сб - вс 10.00 – 0.00",,До 700 рублей средний чек,
Хамовники,Бар,"Новосибирск , аэропорт Обь - 4",круглосуточно,,700 – 1700 рублей средний чек,
Хамовники,"бар, паб","Новосибирск , Военная , 5 , ТРЦ « Аура », 1 этаж",пн - вс 10.00 – 0.00,,700 – 1700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Жемчужная , 32а",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , просп.Димитрова , 7",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Мусы Джалиля , 21",пн - пт 9.00 – 19.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , просп.Карла Маркса , 53а",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Большевистская , 12",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Старое ш., 67а",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Гурьевская , 68 / 1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Никитина , 41",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хан Буз,Ресторан,"Новосибирск , Бердское ш., 270 / 2",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Харакири,Ресторан,"Новосибирск , Владимировская , 11а , корп.1 , БЦ « Владимировский »",круглосуточно,,До 700 рублей средний чек,
Хартман,Кафе,"Новосибирск , Ломоносова , 13","пн - чт 12.00 – 0.00 , пт 12.00 – 2.00 , сб 14.00 – 2.00 , вс 14.00 – 0.00",,700 – 1700 рублей средний чек,
Хинкалидзе,Ресторан,"Новосибирск , ​ Красный просп., 28","пн - чт , вс 11.00 – 22.00 , пт - сб 11.00 – 0.00",,До 700 рублей средний чек,
Хинкальная,Ресторан,"Новосибирск , Волочаевская , 64 , корп.1",пн - сб 9.00 – 20.00,,До 700 рублей средний чек,
Хлеб да Pizza,Пекарня,"Новосибирск , Бронная , 2 / 1",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
Хлеб из тандыра,Пекарня,"Новосибирск , Красный просп., 85а",пн - вс 9.00 – 21.00,,,
Хлеб и Нино,Ресторан,"Новосибирск , Терешковой , 12а",пн - вс 11.00 – 0.00,,700 – 1700 рублей средний чек,
Хлебница,Пекарня,"Новосибирск , Бориса Богаткова , 165 / 1",пн - вс 8.00 – 20.00,,,
Хлебница,Пекарня,"Новосибирск , Ватутина , 19",пн - вс 8.00 – 20.00,,,
Хлебница,Пекарня,"Новосибирск , Выборная , 118",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Гоголя , 25 , корп.1",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Гоголя , 33 / 1",пн - вс 9.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Никитина , 62 , корп.1",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Объединения , 80 / 1",пн - вс 9.00 – 20.00,,,
Хлебница,Пекарня,"Новосибирск , Станиславского , 12",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Титова , 9",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , просп.​ Карла Маркса , 22 , корп.2",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Красный просп., 159",пн - вс 7.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , просп.Карла Маркса , 47а",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , ​ Выборная , 89 / 1 , корп.1",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , ​ Станиславского , 36",пн - вс 8.00 – 21.00,,,
Хлебница,Пекарня,"Новосибирск , Бориса Богаткова , 252 , корп.1",пн - вс 9.00 – 20.00,,,
Хлебница,Пекарня,"Новосибирск , просп.Дзержинского , 6а",пн - вс 8.00 – 21.00,,,
Хлебосол,Кафе,"Новосибирск , Писарева , 53",пн - вс 8.30 – 20.00,,До 700 рублей средний чек,
Хмельная дубрава,Бар,"Новосибирск , ​ Дубравы , 65а",пн - вс 11.00 – 2.00,,,
Хмельник,Бар,"Новосибирск , Гоголя , 38",вт - вс 17.00 – 1.00,,,
Хоккайдо,Ресторан,"Новосибирск , Героев Революции , 69","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,До 700 рублей средний чек,
Хороший год,Ресторан,"Новосибирск , Красный просп., 12","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,1700 – 3000 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , просп.Карла Маркса , 4а",круглосуточно,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Большевистская , 12",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Ленина , 3 , гостиница « Центральная »",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Титова , 13 , корп.1",пн - вс 8.30 – 20.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Геодезическая , 7",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Красный просп., 186б",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Крылова , 55 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , просп.Дзержинского , 26 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Плахотного , 49 / 2","пн - сб 9.00 – 20.00 , вс 9.00 – 19.00",,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , просп.Карла Маркса , 20 / 1","пн - пт 8.30 – 20.30 , сб - вс 8.30 – 20.00",,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Дмитрия Шамшурина , 43 / 1 , корп.1",пн - вс 8.30 – 20.30,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Мичурина , 12 , ТК « Центральный рынок »",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Ломоносова , 56",пн - сб 8.00 – 20.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Дуси Ковальчук , 191 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , ​ Бориса Богаткова , 206",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Хот - дог мастер,Фастфуд,"Новосибирск , Восход , 1в",пн - вс 8.00 – 20.00,,До 700 рублей средний чек,
Хочу пончик !,Кондитерская,"Новосибирск , Советская , 23",пн - вс 8.00 – 22.00,,,
Хочу пури,Ресторан,"Новосибирск , Военная , 5 , ТРЦ « Аура », 4 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Хутор - ок,Кафе,"Новосибирск , Станционная , 32","пн - пт 9.00 – 20.00 , сб 10.00 – 15.00",,До 700 рублей средний чек,
Хюгге,Кофейня,"Новосибирск , Красный просп., 24","пн - пт 8.00 – 22.30 , сб - вс 9.00 – 22.30",,До 700 рублей средний чек,
Хюгге.Вино и сыр,Ресторан / Новое,"Новосибирск , Советская , 75","пн - чт 12.00 – 0.00 , пт 12.00 – 1.00 , сб 11.00 – 1.00 , вс 1113.00 – 0.00",,700 – 1700 рублей средний чек,
Царская охота,Ресторан,"Новосибирск , просп.Дзержинского , 12 / 1","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Царский двор,Ресторан,"Новосибирск , Гоголя , 175","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Цех,Бар,"Новосибирск , Коммунистическая , 43","пн - пт , вс 18.00 – 2.00 , пт - сб 18.00 – 6.00",,До 700 рублей средний чек,
Циндао,Ресторан,"Новосибирск , Богдана Хмельницкого , 11",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Чайный дом по - восточному,Кафе,"Новосибирск , Ядринцевская , 46а",пн - вс 11.30 – 23.00,,700 – 1700 рублей средний чек,
Чайхана,Ресторан,"Новосибирск , Хилокская , 32",пн - вс 7.00 – 0.00,,До 700 рублей средний чек,
Чайхона,Кафе,"Новосибирск , Ломоносова , 36 / 1",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Чайхона,Кафе,"Новосибирск , Листвянская , 4 / 1в",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Ленина , 12",пн - вс 7.00 – 2.30,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , аэропорт Толмачево",круглосуточно,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Вокзальная магистраль , 1 , Marins Park Hotel Novosibirsk",пн - вс 8.00 – 0.00,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Залесского , 5 / 1 , БЦ Baden",пн - вс 7.30 – 0.00,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Каменская , 7 , отель Hilton Double Tree","пн - чт , вс 8.00 – 0.00 , пт - сб 8.00 – 2.30",,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , пл.Карла Маркса , 7 , МФК « Сан - сити »",пн - вс 9.00 – 0.00,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Максима Горького , 78",пн - вс 7.00 – 2.30,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Добролюбова , 2а , БЦ « Речной вокзал »",пн - вс 9.00 – 0.00,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Обь , просп.Мозжерина , 8 , корп.5",круглосуточно,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , аэропорт Обь - 2",круглосуточно,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , аэропорт Обь - 4",круглосуточно,,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Гоголя , 13 , ТРЦ « Галерея Новосибирск »","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Жуковского , 100 / 5","пн - пт 9.00 – 19.00 , сб - вс 9.00 – 20.00",,700 – 1700 рублей средний чек,
Чашка кофе,Кофейня,"Новосибирск , Военная , 5 , ТРЦ « Аура »",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Чебурекми,Ресторан,"Новосибирск , Михаила Перевозчикова , 2 / 1а",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Чебурекми,Ресторан,"Новосибирск , Мичурина , 12",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Чебурекми,Ресторан,"Новосибирск , Геодезическая , 7",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Чебурекми,Ресторан,"Новосибирск , ​ Дуси Ковальчук , 75",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Чебурекми,Ресторан,"Новосибирск , Ленина , 3 , гостиница « Центральная »",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Чебурекми,Ресторан,"Новосибирск , пл.​ Карла Маркса , 3 / 9",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Честно Bakery,Кондитерская,"Новосибирск , ​ Фрунзе , 19",пн - вс 10.00 – 21.00,,,
Четверг,Ресторан,"Новосибирск , Красный просп., 31",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
Четкий хот - дог,Фастфуд,"Новосибирск , ​ Богдана Хмельницкого , 101а","пн - сб 10.00 – 20.00 , вс 11.00 – 20.00",,До 700 рублей средний чек,
Чудо - печь,Пекарня,"Новосибирск , Космическая , 21 , корп.2",пн - вс 9.00 – 21.00,,,
Чум - чум,Стритфуд,"Новосибирск , Ленина , 3 , гостиница « Центральная »","пн - пт 12.00 – 0.00 , пт - сб 12.00 – 1.00",,До 700 рублей средний чек,
Чум - чум,Стритфуд,"Новосибирск , Восход , 1а , БЦ « Восход »",пн - пт 9.00 – 18.00,,До 700 рублей средний чек,
Чучвара на Левом,Ресторан,"Новосибирск , пл.Карла Маркса , 7 , МФК « Сан - сити »",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Чучвара на Правом,Ресторан,"Новосибирск , Вокзальная магистраль , 16",пн - вс 11.00 – 0.00,,700 – 1700 рублей средний чек,
Шале,Бар,"Новосибирск , Петухова , 38 , цокольный этаж",пн - вс 11.00 – 2.00,,До 700 рублей средний чек,
Шампур,Ресторан,"Новосибирск , Ионосферная , 248","ср - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 0.00",,До 700 рублей средний чек,
Шарик,Ресторан,"Новосибирск , ​ Каменская , 1а","пн - пт 8.00 – 23.00 , сб - вс 10.00 – 23.00",,700 – 1700 рублей средний чек,
Шаурма,Ресторан,"Новосибирск , Геодезическая , 2 / 1",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
Шаурман,Ресторан,"Новосибирск , Ватутина , 11 / 3",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Шафран,Ресторан,"Новосибирск , Красный просп., 24",пн - вс 8.30 – 23.00,,До 700 рублей средний чек,
Шашлыки на Новогодней,Ресторан,"Новосибирск , Новогодняя , 8 , корп.1",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Красный просп., 29 / 1 , ТЦ « Пирамида », 3 этаж","пн - чт , вс 10.00 – 2.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , просп.Карла Маркса , 47","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Мусы Джалиля , 11","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Красный просп., 200","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , пл.Карла Маркса , 5","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Красный просп., 17 , ТЦ « Бутон »","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Объединения , 80","пн - чт , вс 11.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Бар,"Новосибирск , пл.Карла Маркса , 1 , ГУМ « Россия », 2 этаж","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Вокзальная магистраль , 1 , Marins Park Hotel Novosibirsk","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Бориса Богаткова , 221 , 2 этаж","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Советская , 18 ( вход со стороны Ленина , 6 )","пн - чт , вс 10.00 – 2.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлыкофф,Ресторан,"Новосибирск , Фрунзе , 238 , ТРЦ « Сибирский молл »","пн - чт , вс 10.00 – 1.00 , пт - сб 10.00 – 3.00",,700 – 1700 рублей средний чек,
Шашлычная,Ресторан,"Новосибирск , Галущака , 2а , ТД « Олимпия »",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
Шашлычная,Ресторан,"Новосибирск , Большая , 596",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Шашлычная,Ресторан,"Новосибирск , Советская , 76 / 3","пн - пт 9.00 – 19.00 , сб 9.00 – 17.00",,До 700 рублей средний чек,
Шашлычная № 1,Ресторан,"Новосибирск , Планетная , 55 / 1 , корп.1",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
Шашлычная № 1,Фастфуд,"Новосибирск , Гоголя , 179 , корп.2",пн - вс 9.30 – 22.00,,До 700 рублей средний чек,
Шашлычный двор,Ресторан,"Новосибирск , Максима Горького , 126",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Шашлычный дворик,Ресторан,"Новосибирск , Станционная , 26а , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Шашлычный дворик,Ресторан,"Новосибирск , Фрунзе , 67 / 2",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Шашлычок,Ресторан,"Новосибирск , Короленко , 109",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Шашлычок,Ресторан,"Новосибирск , ​ Связистов , 153",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Шикари,Ресторан,"Новосибирск , Военная , 5 , ТРЦ « Аура », 4 этаж","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,700 – 1700 рублей средний чек,
Шикари,Ресторан,"Новосибирск , Красный просп., 29",пн - вс 10.00 – 0.00,,700 – 1700 рублей средний чек,
Шинам,Ресторан,"Новосибирск , Троллейная , 85","пн - пт 11.00 – 0.00 , сб - вс 11.00 – 1.00",,До 700 рублей средний чек,
Шинам,Кафе,"Новосибирск , ​ Планировочная , 58б",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
Шишка,Кафе,"Новосибирск , Воронежский пер., 16 / 1",пн - вс 9.00 – 0.00,,700 – 1700 рублей средний чек,
Шоколадница,Кофейня,"Новосибирск , Фрунзе , 238 , ТРЦ « Сибирский молл », 1 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Шоколадница,Кофейня,"Новосибирск , Военная , 5 , ТРЦ « Аура »",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Шоколадница,Кофейня,"Новосибирск , аэропорт Толмачево",круглосуточно,,700 – 1700 рублей средний чек,
Шоколадница,Кофейня,"Новосибирск , Гоголя , 13 , ТРЦ « Галерея Новосибирск »",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Шош,Кафе,"Новосибирск , Пермитина , 24",пн - сб 11.00 – 0.00,,700 – 1700 рублей средний чек,
Штолле,Ресторан,"Новосибирск , Красный просп., 63 , 1 этаж",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Щиборщи,Кафе,"Новосибирск , Владимировская , 9 , корп.1",пн - вс 7.00 – 20.00,,До 700 рублей средний чек,
Щи да каша,Столовая,"Новосибирск , Красный просп., 79",пн - пт 8.30 – 17.30,,До 700 рублей средний чек,
Эдем,Кафе,"Новосибирск , пос.Коченево , Лермонтова , 45 / 1","пн - чт , вс 11.00 – 23.00 , пт - сб 11.00 – 1.00",,До 700 рублей средний чек,
Эдем,Кафе,"Новосибирск , Федосеева , 24 / 2",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Эйфория,Ресторан,"Новосибирск , Гоголя , 33 / 1","пн - чт , вс 16.00 – 2.00 , пт - сб 16.00 – 6.00",,,
Элегия,Столовая,"Новосибирск , пос.Краснообск , Центральная , 2б",пн - пт 9.00 – 15.00,,До 700 рублей средний чек,
Элена,Кафе,"Новосибирск , Сибиряков - Гвардейцев , 60 / 1","пн - чт , вс 11.00 – 22.00 , пт - сб 11.00 – 3.00",,До 700 рублей средний чек,
Эстье,Кондитерская,"Новосибирск , Богдана Хмельницкого , 59",пн - вс 8.00 – 20.00,,,
Эстье,Кондитерская,"Новосибирск , просп.Дзержинского , 6",пн - вс 8.00 – 20.00,,,
Эстье,Кондитерская,"Новосибирск , Титова , 16",пн - вс 8.00 – 20.00,,,
Эстье,Кондитерская,"Новосибирск , Дуси Ковальчук , 394 , 1 этаж",пн - вс 8.00 – 20.00,,,
Эстье,Кондитерская,"Новосибирск , Тюленина , 17 / 1 , ТРЦ « Кристалл »",пн - вс 9.00 – 21.00,,,
Ювента,Ресторан,"Новосибирск , Никитина , 155 , корп.1",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
Юла,Кафе,"Новосибирск , Софийская , 2б , корп.2",пн - пт 8.00 – 16.00,,До 700 рублей средний чек,
Юность,Бар,"Новосибирск , Мусы Джалиля , 14","чт 18.00 – 2.00 , пт - сб 21.00 – 6.00",,До 700 рублей средний чек,
Ябсъел !,Фастфуд,"Новосибирск , ​ Горский микрорайон , 50 / 1",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Ябсъел !,Фастфуд,"Новосибирск , ​ Громова , 13 , корп.1",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Янина,Столовая,"Новосибирск , Обь , Энергетиков , 7",пн - вс 8.00 – 20.00,,До 700 рублей средний чек,
Янцзы,Ресторан,"Новосибирск , Морской просп., 54а",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Японский домик,Ресторан,"Новосибирск , Выборная , 118 / 1",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Японский домик,Ресторан,"Новосибирск , Мясниковой , 29",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
33 пингвина,Кондитерская,"Искитим , ​ Пушкина , 81а / 3",пн - вс 10.00 – 22.00,,,
Altcafé,Кофейня,"Бердск , Свердлова , 4","пн - чт 7.30 – 0.00 , пт 7.30 – 1.00 , сб 9.00 – 1.00 , вс 9.00 – 0.00",,До 700 рублей средний чек,
Clever Irish Pub,Паб,"Бердск , Ленина , 29","пн - чт 17.00 – 2.00 , пт 17.00 – 5.00 , сб 12.00 – 5.00 , вс 12.00 – 2.00",,До 700 рублей средний чек,
Crona,Кафе,"Бердск , Морская , 26 , Crona medical & spa Hotel",круглосуточно,,700 – 1700 рублей средний чек,
Hot Cup Coffee,Кофейня,"Бердск , Островского , 69а , ЦУМ",пн - вс 8.00 – 21.00,,,
KFC,Фастфуд,"Бердск , Северный микрорайон , 20б , корп.1",пн - вс 8.00 – 0.00,,До 700 рублей средний чек,
Kuzina,Кондитерская,"Бердск , Ленина , 41а",пн - вс 8.00 – 21.00,,,
